,name,product_summary,product_tech_spec,product_addl_info,seller,seller_link,freq_bought,freq_bought_link,link_to_all_reviews
714,,,,,,,,,
715,,,,,,,,,
716,,,,,,,,,
717,,,,,,,,,
718,,,,,,,,,
719,,,,,,,,,
720,,,,,,,,,
721,"Lammcou Cell Phone Tripod Mount with Cold Shoe Adapter + Wireless Remote, Selfie Stick Monopod Gimbal Stabilizer Head & Tripod Adapter Stand Holder for iPhone Samsung Huawei Android Phones Adapter",,,"[{'info': 'Package Dimensions', 'value': '4.92 x 2.56 x 1.54 inches'}, {'info': 'Item Weight', 'value': '5.3 ounces'}, {'info': 'ASIN', 'value': 'B08F3B41DF'}, {'info': 'Item model number', 'value': 'PAJZS0005'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 193 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#247,636 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #816 in Cell Phone Tripods'}, {'info': 'Date First Available', 'value': 'August 1, 2020'}, {'info': 'Manufacturer', 'value': 'JZS'}]",JZS Photography World - US,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1VJ3OKMWCC13R&isAmazonFulfilled=1,,,/Lammcou-Adapter-Wireless-Monopod-Stabilizer/product-reviews/B08F3B41DF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
722,,,,,,,,,
723,,,,,,,,,
724,,,,,,,,,
725,"Shapeheart Unisex's Moto Bike Mount XXL (Black, X-Large-XX-Large)",,,"[{'info': 'Product Dimensions', 'value': '8.27 x 5.51 x 1.57 inches'}, {'info': 'Item Weight', 'value': '4.9 ounces'}, {'info': 'ASIN', 'value': 'B08TX528QM'}, {'info': 'Item model number', 'value': 'SPH-MOTO-XXL'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 3.9 out of 5 stars 33 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 3.9 out of 5 stars'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Colour', 'value': 'Black'}, {'info': 'Included Components', 'value': 'Mount, sleeve, elastics'}, {'info': 'Department', 'value': 'Unisex-adult'}, {'info': 'Manufacturer', 'value': 'Shapeheart'}, {'info': 'Date First Available', 'value': 'February 27, 2021'}]",,,,,
726,,,,,,,,,
727,,,,,,,,,
728,,,,,,,,,
729,,,,,,,,,
730,,,,,,,,,
731,,,,,,,,,
732,,,,,,,,,
733,,,,,,,,,
734,,,,,,,,,
735,,,,,,,,,
736,,,,,,,,,
737,,,,,,,,,
738,,,,,,,,,
739,"Rugged Smartphone, F150 Unlocked Phones 8000mAh Battery, Android 10 4G Global Dual-SIM IP68 Waterproof Rugged Phone, 5.86"" HD+ 6GB + 64GB Face/Fingerprint ID Quad Camera NFC, GPS (Yellow)",,,"[{'info': 'Product Dimensions', 'value': '6.22 x 3.07 x 0.71 inches'}, {'info': 'Item Weight', 'value': '11.1 ounces'}, {'info': 'ASIN', 'value': 'B091BZKCJN'}, {'info': 'Item model number', 'value': 'B2021'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 39 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'OS', 'value': 'Android 10.0'}, {'info': 'Wireless communication technologies', 'value': 'Cellular, NFC'}, {'info': 'Connectivity technologies', 'value': 'NFC'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Device interface - primary', 'value': 'Buttons'}, {'info': 'Other camera features', 'value': 'Rear, Front'}, {'info': 'Form Factor', 'value': 'Smartphone'}, {'info': 'Colour', 'value': 'Yellow'}, {'info': 'Phone Talk Time', 'value': '18 Hours'}, {'info': 'Manufacturer', 'value': 'IIIF150'}, {'info': 'Date First Available', 'value': 'April 7, 2021'}]",,,,,
740,,,,,,,,,
741,,,,,,,,,
742,,,,,,,,,
743,,,,,,,,,
744,,,,,,,,,
745,TEEHAY microphone 1583,,,"[{'info': 'Item Weight', 'value': '12.7 ounces'}, {'info': 'Package Dimensions', 'value': '10.55 x 9.25 x 2.09 inches'}, {'info': 'ASIN', 'value': 'B07KF97R92'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'November 12, 2020'}]",,,,,
746,,,,,,,,,
747,,,,,,,,,
748,,,,,,,,,
749,,,,,,,,,
750,,,,,,,,,
751,"Günstiges Smartphone ohne vertrag, 128GB Speicher (256GB erweiterbar),6.2 Zoll Bildschirm, Android 10 Handy mit AI Quad Kamera, 4200mAh großer Akuu, HAFURY G20 Deutsch Version (Grün)",,,,,,,,
752,,,,,,,,,
753,,,,,,,,,
754,,,,,,,,,
755,,,,,,,,,
756,,,,,,,,,
757,,,,,,,,,
758,,,,,,,,,
759,,,,,,,,,
760,,,,,,,,,
761,,,,,,,,,
762,,,,,,,,,
763,,,,,,,,,
764,,,,,,,,,
765,,,,,,,,,
766,,,,,,,,,
767,"Samsung Galaxy S9 64GB 4GB RAM (SM-G960F/DS) (GSM Only, No CDMA) Factory Unlocked - International Version (Coral Blue, Phone Only)",,,,,,,,/Samsung-SM-G960F-5-8-inches-Factory-Unlocked/product-reviews/B079SQ39RZ?reviewerType=all_reviews
768,,,,,,,,,
769,,,,,,,,,
770,,,,,,,,,
771,,,,,,,,,
772,,,,,,,,,
773,,,,,,,,,
774,,,,,,,,,
775,,,,,,,,,
776,,,,,,,,,
777,,,,,,,,,
778,,,,,,,,,
779,,,,,,,,,
780,,,,,,,,,
781,,,,,,,,,
782,,,,,,,,,
783,,,,,,,,,
784,"Rugged Smartphone, F150 Unlocked Phones 8000mAh Battery, Android 10 4G Global Dual-SIM IP68 Waterproof Rugged Phone, 5.86"" HD+ 6GB + 64GB Face/Fingerprint ID Quad Camera NFC, GPS (Black)",,,"[{'info': 'Product Dimensions', 'value': '6.22 x 3.07 x 0.71 inches'}, {'info': 'Item Weight', 'value': '11.1 ounces'}, {'info': 'ASIN', 'value': 'B091BYQ1YZ'}, {'info': 'Item model number', 'value': 'B2021'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.2 out of 5 stars 20 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.2 out of 5 stars'}, {'info': 'OS', 'value': 'Android 10.0'}, {'info': 'RAM', 'value': '6 GB'}, {'info': 'Wireless communication technologies', 'value': 'Cellular, NFC'}, {'info': 'Connectivity technologies', 'value': 'NFC'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Device interface - primary', 'value': 'Buttons'}, {'info': 'Other camera features', 'value': 'Rear, Front'}, {'info': 'Form Factor', 'value': 'Smartphone'}, {'info': 'Colour', 'value': 'Black'}, {'info': 'Phone Talk Time', 'value': '18 Hours'}, {'info': 'Manufacturer', 'value': 'IIIF150'}, {'info': 'Date First Available', 'value': 'April 7, 2021'}]",,,,,
785,,,,,,,,,
786,,,,,,,,,
787,,,,,,,,,
788,,,,,,,,,
789,,,,,,,,,
790,,,,,,,,,
791,,,,,,,,,
792,,,,,,,,,
793,,,,,,,,,
794,,,,,,,,,
795,,,,,,,,,
796,,,,,,,,,
797,,,,,,,,,
798,,,,,,,,,
799,,,,,,,,,
800,,,,,,,,,
801,,,,,,,,,
802,,,,,,,,,
803,,,,,,,,,
804,,,,,,,,,
805,,,,,,,,,
806,,,,,,,,,
807,,,,,,,,,
808,"Wiko View4 Smartphone débloqué 4G (Ecran 6, 52 Pouces - 3 Go RAM - 64 Go Stockage - Octa-core - Android 10) - Or Rose",,,"[{'info': 'Product Dimensions', 'value': '6.52 x 2.98 x 0.35 inches'}, {'info': 'Item Weight', 'value': '1.06 pounds'}, {'info': 'ASIN', 'value': 'B084T98LCH'}, {'info': 'Item model number', 'value': 'WIKVIEW4CGDST'}, {'info': 'Batteries', 'value': '1 Lithium Polymer batteries required. (included)'}, {'info': 'Date First Available', 'value': 'April 14, 2021'}, {'info': 'Manufacturer', 'value': 'Wiko'}]",,,,,
809,,,,,,,,,
810,,,,,,,,,
811,,,,,,,,,
812,,,,,,,,,
813,,,,,,,,,
814,,,,,,,,,
815,,,,,,,,,
816,,,,,,,,,
817,,,,,,,,,
818,,,,,,,,,
819,,,,,,,,,
820,,,,,,,,,
821,Sony Xperia Z5 Premium E6853 32GB Single SIM Factory Unlocked - UK/EU Version (Gold),,,"[{'info': 'Product Dimensions', 'value': '2.99 x 0.31 x 6.08 inches'}, {'info': 'Item Weight', 'value': '6.4 ounces'}, {'info': 'ASIN', 'value': 'B014R5QHEG'}, {'info': 'Item model number', 'value': 'Xperia Z5 Premium gold'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'RAM', 'value': '3072 MB'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Device interface - primary', 'value': 'Buttons'}, {'info': 'Manufacturer', 'value': 'Aribest'}, {'info': 'Date First Available', 'value': 'June 24, 2018'}]",,,,,
822,,,,,,,,,
823,,,,,,,,,
824,"Shapeheart Unisex's Moto Bike Mount XXL (Black, X-Large-XX-Large)",,,"[{'info': 'Product Dimensions', 'value': '8.27 x 5.51 x 1.57 inches'}, {'info': 'Item Weight', 'value': '4.9 ounces'}, {'info': 'ASIN', 'value': 'B08TX528QM'}, {'info': 'Item model number', 'value': 'SPH-MOTO-XXL'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 3.9 out of 5 stars 33 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 3.9 out of 5 stars'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Colour', 'value': 'Black'}, {'info': 'Included Components', 'value': 'Mount, sleeve, elastics'}, {'info': 'Department', 'value': 'Unisex-adult'}, {'info': 'Manufacturer', 'value': 'Shapeheart'}, {'info': 'Date First Available', 'value': 'February 27, 2021'}]",,,,,
825,,,,,,,,,
826,,,,,,,,,
827,"Shapeheart Unisex's Moto Bike Mount XXL (Black, X-Large-XX-Large)",,,"[{'info': 'Product Dimensions', 'value': '8.27 x 5.51 x 1.57 inches'}, {'info': 'Item Weight', 'value': '4.9 ounces'}, {'info': 'ASIN', 'value': 'B08TX528QM'}, {'info': 'Item model number', 'value': 'SPH-MOTO-XXL'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 3.9 out of 5 stars 33 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 3.9 out of 5 stars'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Colour', 'value': 'Black'}, {'info': 'Included Components', 'value': 'Mount, sleeve, elastics'}, {'info': 'Department', 'value': 'Unisex-adult'}, {'info': 'Manufacturer', 'value': 'Shapeheart'}, {'info': 'Date First Available', 'value': 'February 27, 2021'}]",,,,,
828,,,,,,,,,
829,Mini Printer Portable Photo Printer for Phone Picture Thermal Printer Pocket Label Printer for Smartphone Instant Printer Peripage Receipt Printer Bluetooth Wireless Sticker Printer Machine (White),,,"[{'info': 'Product Dimensions', 'value': '4.72 x 1.38 x 3.54 inches'}, {'info': 'Item Weight', 'value': '7.4 ounces'}, {'info': 'ASIN', 'value': 'B07XQVHHLR'}, {'info': 'Item model number', 'value': '16640682'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Date First Available', 'value': 'September 5, 2020'}, {'info': 'Manufacturer', 'value': 'Buyounger'}]",TA2 Trading,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A6J7UJD1KB2P3,,,
830,,,,,,,,,
831,UGREEN Car Phone Holder Air Vent Cell Phone Mount Cradle 360 Degree Rotation Aluminum Arm Compatible with iPhone 12 Pro Max 11 X 8 7 Samsung Note 10 Galaxy S21 Ultra S20 S10,,,,,,,,/UGREEN-Rotation-Aluminum-Compatible-Samsung/product-reviews/B08Q3JJ727?reviewerType=all_reviews
832,,,,,,,,,
833,,,,,,,,,
834,,,,,,,,,
835,,,,,,,,,
836,"ZhinkArts Smartphone Necklace Case Compatible with Apple iPhone 7 / iPhone 8-4,7"" Display - Cover with Cord Neck Strap - Mobile Phone Collar Case with Lanyard to wear in Black",,,"[{'info': 'Product Dimensions', 'value': '5.91 x 3.11 x 0.75 inches'}, {'info': 'Item Weight', 'value': '1.55 ounces'}, {'info': 'ASIN', 'value': 'B07L8JXMRV'}, {'info': 'Item model number', 'value': '15397-001'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 2,432 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#620,558 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #707 in Cell Phone Crossbody & Lanyard Cases #285,256 in Cell Phone Basic Cases'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Colour', 'value': 'Black'}, {'info': 'Manufacturer', 'value': 'ZhinkArts'}, {'info': 'Date First Available', 'value': 'October 15, 2019'}]",ZhinkArts GmbH,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3RFYFX7CGQD3Y&isAmazonFulfilled=1,,,
837,,,,,,,,,
838,,,,,,,,,
839,"Rugged Smartphone, F150 Unlocked Phones 8000mAh Battery, Android 10 4G Global Dual-SIM IP68 Waterproof Rugged Phone, 5.86"" HD+ 6GB + 64GB Face/Fingerprint ID Quad Camera NFC, GPS (Yellow)",,,,,,,,
840,Xiaomi Redmi Note 8 Pro 128GB Hybrid Dual-SIM GSM Unlocked Phone - Jade Green,,,"[{'info': 'Package Dimensions', 'value': '6.8 x 3.5 x 2.2 inches'}, {'info': 'Item Weight', 'value': '1.1 pounds'}, {'info': 'ASIN', 'value': 'B07Y1YLWLZ'}, {'info': 'Item model number', 'value': 'M1906G7G'}, {'info': 'Batteries', 'value': '1 Lithium Polymer batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 866 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#327,667 in Electronics ( See Top 100 in Electronics ) #12,561 in Cell Phones'}, {'info': 'RAM', 'value': '6 GB'}, {'info': 'Wireless communication technologies', 'value': 'Cellular'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Scanner Resolution', 'value': '1080 x 2340'}, {'info': 'Other camera features', 'value': 'Rear, Front'}, {'info': 'Form Factor', 'value': 'Smartphone'}, {'info': 'Colour', 'value': 'Forest Green'}, {'info': 'Manufacturer', 'value': 'Xiaomi'}, {'info': 'Date First Available', 'value': 'July 22, 2019'}]",,,,,/Xiaomi-Redmi-Hybrid-Dual-SIM-Unlocked/product-reviews/B07Y1YLWLZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
841,,,,,,,,,
842,,,,,,,,,
843,,,,,,,,,
844,,,,,,,,,
845,,,,,,,,,
846,,,,,,,,,
847,,,,,,,,,
848,,,,,,,,,
849,,,,,,,,,
850,,,,,,,,,
851,"Günstiges Smartphone ohne vertrag, 128GB Speicher (256GB erweiterbar),6.2 Zoll Bildschirm, Android 10 Handy mit AI Quad Kamera, 4200mAh großer Akuu, HAFURY G20 Deutsch Version (Grün)",,,"[{'info': 'Product Dimensions', 'value': '6.1 x 2.87 x 0.39 inches'}, {'info': 'Item Weight', 'value': '6.5 ounces'}, {'info': 'Manufacturer', 'value': 'HAFURY'}, {'info': 'ASIN', 'value': 'B08DR7NSVC'}, {'info': 'Item model number', 'value': 'HAFURY G20'}, {'info': 'Batteries', 'value': '1 AAA batteries required. (included)'}, {'info': 'Date First Available', 'value': 'March 12, 2021'}]",,,,,
852,,,,,,,,,
853,,,,,,,,,
854,,,,,,,,,
855,Lamicall Bike Phone Holder,,,"[{'info': 'Package Dimensions', 'value': '8.98 x 3.86 x 1.93 inches'}, {'info': 'Item Weight', 'value': '8.8 ounces'}, {'info': 'ASIN', 'value': 'B083FDJ9B9'}, {'info': 'Item model number', 'value': 'BM02-EU-B'}, {'info': 'Manufacturer', 'value': 'Lamicall'}, {'info': 'Date First Available', 'value': 'January 28, 2021'}]",,,,,
856,,,,,,,,,
857,,,,,,,,,
858,,,,,,,,,
859,,,,,,,,,
860,,,,,,,,,
861,,,,,,,,,
862,Xiaomi Redmi Note 8 Pro 128GB Hybrid Dual-SIM GSM Unlocked Phone - Jade Green,,,"[{'info': 'Package Dimensions', 'value': '6.8 x 3.5 x 2.2 inches'}, {'info': 'Item Weight', 'value': '1.1 pounds'}, {'info': 'ASIN', 'value': 'B07Y1YLWLZ'}, {'info': 'Item model number', 'value': 'M1906G7G'}, {'info': 'Batteries', 'value': '1 Lithium Polymer batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 866 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#327,667 in Electronics ( See Top 100 in Electronics ) #12,561 in Cell Phones'}, {'info': 'RAM', 'value': '6 GB'}, {'info': 'Wireless communication technologies', 'value': 'Cellular'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Scanner Resolution', 'value': '1080 x 2340'}, {'info': 'Other camera features', 'value': 'Rear, Front'}, {'info': 'Form Factor', 'value': 'Smartphone'}, {'info': 'Colour', 'value': 'Forest Green'}, {'info': 'Manufacturer', 'value': 'Xiaomi'}, {'info': 'Date First Available', 'value': 'July 22, 2019'}]",,,,,/Xiaomi-Redmi-Hybrid-Dual-SIM-Unlocked/product-reviews/B07Y1YLWLZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
863,,,,,,,,,
864,,,,,,,,,
865,,,,,,,,,
866,,,,,,,,,
867,,,,,,,,,
868,,,,,,,,,
869,,,,,,,,,
870,,,,,,,,,
871,,,,,,,,,
872,,,,,,,,,
873,,,,,,,,,
874,,,,,,,,,
875,,,,,,,,,
876,,,,,,,,,
877,,,,,,,,,
878,,,,,,,,,
879,,,,,,,,,
880,,,,,,,,,
881,,,,,,,,,
882,"Rugged Smartphone, F150 Unlocked Phones 8000mAh Battery, Android 10 4G Global Dual-SIM IP68 Waterproof Rugged Phone, 5.86"" HD+ 6GB + 64GB Face/Fingerprint ID Quad Camera NFC, GPS (Yellow)",,,"[{'info': 'Product Dimensions', 'value': '6.22 x 3.07 x 0.71 inches'}, {'info': 'Item Weight', 'value': '11.1 ounces'}, {'info': 'ASIN', 'value': 'B091BZKCJN'}, {'info': 'Item model number', 'value': 'B2021'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 39 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'OS', 'value': 'Android 10.0'}, {'info': 'Wireless communication technologies', 'value': 'Cellular, NFC'}, {'info': 'Connectivity technologies', 'value': 'NFC'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Device interface - primary', 'value': 'Buttons'}, {'info': 'Other camera features', 'value': 'Rear, Front'}, {'info': 'Form Factor', 'value': 'Smartphone'}, {'info': 'Colour', 'value': 'Yellow'}, {'info': 'Phone Talk Time', 'value': '18 Hours'}, {'info': 'Manufacturer', 'value': 'IIIF150'}, {'info': 'Date First Available', 'value': 'April 7, 2021'}]",,,,,
883,,,,,,,,,
884,,,,,,,,,
