,name,product_summary,product_tech_spec,product_addl_info,seller,seller_link,freq_bought,freq_bought_link,link_to_all_reviews
1827,,,,,,,,,
1828,,,,,,,,,
1829,,,,,,,,,
1830,,,,,,,,,
1831,,,,,,,,,
1832,,,,,,,,,
1833,,,,,,,,,
1834,,,,,,,,,
1835,,,,,,,,,
1836,,,,,,,,,
1837,,,,,,,,,
1838,,,,,,,,,
1839,,,,,,,,,
1840,,,,,,,,,
1841,,,,,,,,,
1842,"MiiKARE Aluminium Laptop Ständer, höhenverstellbarer Laptop Riser mit Wärmeableitung,faltbares ergonomisches Notebook Erhöhter Ständer, platzsparendes Desktop Fach für Laptops Tablets bis zu 17 Zoll",,,"[{'info': 'Package Dimensions', 'value': '11.22 x 10.04 x 2.36 inches'}, {'info': 'Item Weight', 'value': '3.21 pounds'}, {'info': 'Manufacturer', 'value': 'Creativee'}, {'info': 'ASIN', 'value': 'B08CRQ4M2D'}, {'info': 'Date First Available', 'value': 'January 10, 2021'}]",,,,,
1843,,,,,,,,,
1844,,,,,,,,,
1845,,,,,,,,,
1846,,,,,,,,,
1847,,,,,,,,,
1848,,,,,,,,,
1849,,,,,,,,,
1850,,,,,,,,,
1851,,,,,,,,,
1852,,,,,,,,,
1853,,,,,,,,,
1854,,,,,,,,,
1855,,,,,,,,,
1856,,,,,,,,,
1857,,,,,,,,,
1858,,,,,,,,,
1859,,,,,,,,,
1860,,,,,,,,,
1861,,,,,,,,,
1862,,,,,,,,,
1863,,,,,,,,,
1864,,,,,,,,,
1865,,,,,,,,,
1866,,,,,,,,,
1867,,,,,,,,,
1868,,,,,,,,,
1869,,,,,,,,,
1870,,,,,,,,,
1871,,,,,,,,,
1872,,,,,,,,,
1873,,,,,,,,,
1874,,,,,,,,,
1875,,,,,,,,,
1876,,,,,,,,,
1877,,,,,,,,,
1878,,,,,,,,,
1879,,,,,,,,,
1880,,,,,,,,,
1881,,,,,,,,,
1882,,,,,,,,,
1883,,,,,,,,,
1884,,,,,,,,,
1885,,,,,,,,,
1886,,,,,,,,,
1887,,,,,,,,,
1888,,,,,,,,,
1889,,,,,,,,,
1890,,,,,,,,,
1891,,,,,,,,,
1892,"Arvok 15-15.6 Inch Laptop Sleeve Multi-Color & Size Choices Case/Water-Resistant Neoprene Notebook Computer Pocket Tablet Briefcase Carrying Bag/Pouch Skin Cover for Asus/Dell/Lenovo/HP, Bamboo Green","[{'info': 'Brand', 'value': '\u200eARVOK'}, {'info': 'Item model number', 'value': '\u200e22NBS-NE156-1BGA'}, {'info': 'Item Weight', 'value': '\u200e10.6 ounces'}, {'info': 'Package Dimensions', 'value': '\u200e16.02 x 12.4 x 1.3 inches'}, {'info': 'Color', 'value': '\u200eBamboo Green'}, {'info': 'Manufacturer', 'value': '\u200eARVOK'}, {'info': 'ASIN', 'value': '\u200eB06Y2ZKBK5'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJanuary 20, 2017'}]","[{'info': 'Standing screen display size', 'value': '\u200e15.6 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 33,876 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#642 in Laptop Sleeves'}]",,,,,/ARVOK-Multi-Color-Water-Resistant-Neoprene-Briefcase/product-reviews/B06Y2ZKBK5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1893,,,,,,,,,
1894,,,,,,,,,
1895,,,,,,,,,
1896,,,,,,,,,
1897,,,,,,,,,
1898,,,,,,,,,
1899,,,,,,,,,
1900,,,,,,,,,
1901,,,,,,,,,
1902,,,,,,,,,
1903,,,,,,,,,
1904,,,,,,,,,
1905,,,,,,,,,
1906,,,,,,,,,
1907,,,,,,,,,
1908,,,,,,,,,
1909,,,,,,,,,
1910,,,,,,,,,
1911,,,,,,,,,
1912,,,,,,,,,
1913,"MISOTT Vertical Laptop Stand, Space-Saving Computer Notebook Stand, Automatic Grabbing Laptop Desktop Stand, Adjustable Vertical Laptop Holder Stand for Laptops and Tablets（Black）",,,"[{'info': 'Product Dimensions', 'value': '9.61 x 2.95 x 3.03 inches'}, {'info': 'Item Weight', 'value': '10.6 ounces'}, {'info': 'ASIN', 'value': 'B08V52B4FH'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.2 out of 5 stars 32 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.2 out of 5 stars'}, {'info': 'Date First Available', 'value': 'January 27, 2021'}, {'info': 'Manufacturer', 'value': 'Shenzhen Topwin Technology Co.,LTD'}]",,,,,
1914,,,,,,,,,
1915,,,,,,,,,
1916,,,,,,,,,
1917,,,,,,,,,
1918,,,,,,,,,
1919,,,,,,,,,
1920,,,,,,,,,
1921,,,,,,,,,
1922,,,,,,,,,
1923,,,,,,,,,
1924,,,,,,,,,
1925,,,,,,,,,
1926,,,,,,,,,
1927,,,,,,,,,
1928,,,,,,,,,
1929,,,,,,,,,
1930,,,,,,,,,
1931,,,,,,,,,
1932,,,,,,,,,
1933,,,,,,,,,
1934,,,,,,,,,
1935,,,,,,,,,
1936,,,,,,,,,
1937,,,,,,,,,
1938,,,,,,,,,
1939,,,,,,,,,
1940,,,,,,,,,
1941,"MiiKARE Aluminium Laptop Ständer, höhenverstellbarer Laptop Riser mit Wärmeableitung,faltbares ergonomisches Notebook Erhöhter Ständer, platzsparendes Desktop Fach für Laptops Tablets bis zu 17 Zoll",,,"[{'info': 'Package Dimensions', 'value': '11.22 x 10.04 x 2.36 inches'}, {'info': 'Item Weight', 'value': '3.21 pounds'}, {'info': 'Manufacturer', 'value': 'Creativee'}, {'info': 'ASIN', 'value': 'B08CRQ4M2D'}, {'info': 'Date First Available', 'value': 'January 10, 2021'}]",,,,,
1942,,,,,,,,,
1943,,,,,,,,,
1944,,,,,,,,,
1945,"MISOTT Vertical Laptop Stand, Space-Saving Computer Notebook Stand, Automatic Grabbing Laptop Desktop Stand, Adjustable Vertical Laptop Holder Stand for Laptops and Tablets（Black）",,,"[{'info': 'Product Dimensions', 'value': '9.61 x 2.95 x 3.03 inches'}, {'info': 'Item Weight', 'value': '10.6 ounces'}, {'info': 'ASIN', 'value': 'B08V52B4FH'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.2 out of 5 stars 32 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.2 out of 5 stars'}, {'info': 'Date First Available', 'value': 'January 27, 2021'}, {'info': 'Manufacturer', 'value': 'Shenzhen Topwin Technology Co.,LTD'}]",,,,,
1946,,,,,,,,,
1947,,,,,,,,,
1948,,,,,,,,,
1949,"tomtoc Recycled Laptop Case for 15 Inch Microsoft Surface Laptop 4/3, 2020 Dell XPS 15, 15-inch MacBook Pro A1990 A1707, HP Acer Dell Chromebook 14, ThinkPad X1 Yoga, Water-Resistant Accessory Bag","[{'info': 'Brand', 'value': '\u200eTomtoc'}, {'info': 'Item model number', 'value': '\u200eA14-D01H'}, {'info': 'Item Weight', 'value': '\u200e11.8 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e14.6 x 10.6 x 1.26 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e14.6 x 10.6 x 1.26 inches'}, {'info': 'Color', 'value': '\u200eBlack - Recycled Fabric'}, {'info': 'Manufacturer', 'value': '\u200etomtoc'}, {'info': 'ASIN', 'value': '\u200eB073TV2BD2'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJuly 10, 2017'}]","[{'info': 'Standing screen display size', 'value': '\u200e15 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 7,250 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#714 in Laptop Sleeves'}]",,,,,/tomtoc-Protective-ThinkPad-Chromebook-Notebook/product-reviews/B073TV2BD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1950,,,,,,,,,
1951,"EooCoo Laptop Sleeve Compatible for 2010-2017 Old MacBook Air 13 A1369 A1466, Old MacBook Pro 13 A1504 A1425, Splice Microfiber Leather Sleeve Case - Rose Gold",,,,applefuns store,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ARSDCFC7KLHH0&isAmazonFulfilled=1,,,/Fashion-Briefcase-MacBook-MZB16-Document/product-reviews/B06XS4WX62?reviewerType=all_reviews
1952,Green Cell Extended Series MU06 Battery for HP 250 255 2000 635 650 655 Pavilion G4 G6 G62 G7 Compaq Presario CQ56 CQ62 (9 Cells 6600mAh 10.8V Black),,,"[{'info': 'Product Dimensions', 'value': '8.07 x 2.17 x 1.57 inches'}, {'info': 'Item Weight', 'value': '14.8 ounces'}, {'info': 'ASIN', 'value': 'B01LY9UJS5'}, {'info': 'Item model number', 'value': 'HP04_AD_2'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required.'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Manufacturer', 'value': 'Blechmeki'}, {'info': 'Date First Available', 'value': 'January 13, 2021'}]",,,,,
1953,,,,,,,,,
1954,,,,,,,,,
1955,"tomtoc 360 Protective Laptop Carrying Case for 12.3 Inch Surface Pro X/7/6/5/4, 13-inch New MacBook Air M1/A2337 A2179 A1932 2018-2021, MacBook Pro M1/A2338 A2251 A2289 2016-2021, Accessory Sleeve Bag","[{'info': 'Brand', 'value': '\u200eTomtoc'}, {'info': 'Item model number', 'value': '\u200eA14-B02C'}, {'info': 'Item Weight', 'value': '\u200e10.9 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e13 x 9.65 x 1.26 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e13 x 9.65 x 1.26 inches'}, {'info': 'Color', 'value': '\u200ePink'}, {'info': 'Manufacturer', 'value': '\u200etomtoc'}, {'info': 'ASIN', 'value': '\u200eB076P8MSRK'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eOctober 12, 2017'}]","[{'info': 'Standing screen display size', 'value': '\u200e13 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 7,250 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#505 in Laptop Sleeves'}]",,,,,/tomtoc-Protective-Carrying-Ultrabook-Accessory/product-reviews/B076P8MSRK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1956,,,,,,,,,
1957,,,,,,,,,
1958,,,,,,,,,
1959,,,,,,,,,
1960,,,,,,,,,
1961,,,,,,,,,
1962,"Alfheim Laptop Backpack for Men Women Fits 14 Inch Laptop, Briefcase Shoulder Messenger Bag,Waterproof&Multipurpose&Lightweight Notebook Bag for School Work Commute Travel Business Trip (red)",,"[{'info': 'Brand Name', 'value': '\u200eAlfheim'}, {'info': 'Item Weight', 'value': '\u200e15.8 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e14.96 x 2.76 x 11.02 inches'}]","[{'info': 'ASIN', 'value': 'B07Y69HY35'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 129 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}, {'info': 'Date First Available', 'value': 'September 22, 2019'}]",,,,,
1963,,,,,,,,,
1964,,,,,,,,,
1965,,,,,,,,,
1966,,,,,,,,,
1967,,,,,,,,,
1968,,,,,,,,,
1969,,,,,,,,,
1970,,,,,,,,,
1971,,,,,,,,,
1972,,,,,,,,,
1973,"Qishare Laptop Case, Laptop Shoulder Bag, Multi-Functional Notebook Sleeve, Carrying Case with Strap for Chromebook MacBook HP Stream Samsung Acer Asus Dell Lenovo (13.3-14'', Black)",,,"[{'info': 'Product Dimensions', 'value': '14.9 x 10.4 x 1.5 inches'}, {'info': 'Item Weight', 'value': '14.8 ounces'}, {'info': 'Department', 'value': 'Unisex-adult'}, {'info': 'Manufacturer', 'value': 'Qishare'}, {'info': 'ASIN', 'value': 'B00XP4IRN0'}, {'info': 'Item model number', 'value': '3331907'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 15,168 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#1,125 in Laptop Messenger & Shoulder Bags'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'May 15, 2015'}]",,,,,/Pansonite-Multifunctional-Compartment-Compatible-Chromebook/product-reviews/B00XP4IRN0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1974,"MiiKARE Aluminium Laptop Ständer, höhenverstellbarer Laptop Riser mit Wärmeableitung,faltbares ergonomisches Notebook Erhöhter Ständer, platzsparendes Desktop Fach für Laptops Tablets bis zu 17 Zoll",,,"[{'info': 'Package Dimensions', 'value': '11.22 x 10.04 x 2.36 inches'}, {'info': 'Item Weight', 'value': '3.21 pounds'}, {'info': 'Manufacturer', 'value': 'Creativee'}, {'info': 'ASIN', 'value': 'B08CRQ4M2D'}, {'info': 'Date First Available', 'value': 'January 10, 2021'}]",,,,,
1975,,,,,,,,,
1976,,,,,,,,,
1977,,,,,,,,,
1978,,,,,,,,,
1979,"iPhone Charger Cable,[4pack 0.5M 1M 2M 3M] Apple MFi Certified, Nylon Braided Lightning Cable Fast Charging Cable Compatible with iPhone 11 Pro XS Max X XR 8 7 6s 6 Plus SE 5 5s 5c, iPad, iPod",,,"[{'info': 'Product Dimensions', 'value': '4.72 x 8.66 x 0.79 inches'}, {'info': 'Item Weight', 'value': '4.2 ounces'}, {'info': 'ASIN', 'value': 'B08F3QY1QG'}, {'info': 'Item model number', 'value': 'GIAN-1.2-R'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 5,592 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Other display features', 'value': 'Wireless'}, {'info': 'Colour', 'value': 'Medium green golf green&medium blue'}, {'info': 'Manufacturer', 'value': 'iSnatch'}, {'info': 'Date First Available', 'value': 'August 2, 2020'}]",,,,,
1980,,,,,,,,,
1981,,,,,,,,,
1982,"tomtoc Recycled Laptop Case for 15 Inch Microsoft Surface Laptop 4/3, 2020 Dell XPS 15, 15-inch MacBook Pro A1990 A1707, HP Acer Dell Chromebook 14, ThinkPad X1 Yoga, Water-Resistant Accessory Bag",,,,,,,,/tomtoc-Protective-ThinkPad-Chromebook-Notebook/product-reviews/B073TV2BD2?reviewerType=all_reviews
1983,,,,,,,,,
1984,,,,,,,,,
1985,,,,,,,,,
1986,,,,,,,,,
1987,,,,,,,,,
1988,,,,,,,,,
1989,"tomtoc 360 Protective Laptop Carrying Case for 15.6 Inch Acer Aspire 5 Slim Laptop, 15.6 HP Pavilion, 15.6 Inch ASUS ROG Zephyrus, 2020 New Dell XPS 17, More Dell Asus ThinkPad 15 Inch Chromebook","[{'info': 'Brand', 'value': '\u200eTomtoc'}, {'info': 'Item model number', 'value': '\u200eA14-E01B01'}, {'info': 'Item Weight', 'value': '\u200e13.4 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e16.14 x 11.41 x 1.25 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e16.14 x 11.41 x 1.25 inches'}, {'info': 'Color', 'value': '\u200eDark Blue'}, {'info': 'Manufacturer', 'value': '\u200etomtoc'}, {'info': 'ASIN', 'value': '\u200eB01H57W35K'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJune 16, 2016'}]","[{'info': 'Standing screen display size', 'value': '\u200e15.6 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 7,250 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#1,876 in Laptop Sleeves'}]",,,,,/tomtoc-Protective-Chromebook-Accessory-CornerArmor/product-reviews/B01H57W35K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1990,,,,,,,,,
1991,,,,,,,,,
1992,,,,,,,,,
1993,,,,,,,,,
1994,,,,,,,,,
1995,"Alfheim Laptop Backpack for Men Women Fits 14 Inch Laptop, Briefcase Shoulder Messenger Bag,Waterproof&Multipurpose&Lightweight Notebook Bag for School Work Commute Travel Business Trip (red)",,"[{'info': 'Brand Name', 'value': '\u200eAlfheim'}, {'info': 'Item Weight', 'value': '\u200e15.8 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e14.96 x 2.76 x 11.02 inches'}]","[{'info': 'ASIN', 'value': 'B07Y69HY35'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 129 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}, {'info': 'Date First Available', 'value': 'September 22, 2019'}]",,,,,
1996,,,,,,,,,
1997,"[5-Yrs Free Data Recovery] Gigastone 128GB 2-Pack Micro SD Card, 4K Video Recording for GoPro, Action Camera, DJI, Drone, Nintendo-Switch, R/W up to 100/50 MB/s MicroSDXC Memory Card UHS-I U3 A2 V30",,,"[{'info': 'Package Dimensions', 'value': '5.51 x 3.58 x 0.43 inches'}, {'info': 'Item Weight', 'value': '0.352 ounces'}, {'info': 'Manufacturer', 'value': 'Gigastone'}, {'info': 'ASIN', 'value': 'B0872RK6CJ'}, {'info': 'Item model number', 'value': 'GS-2IN1666A1V30'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 3,015 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#442 in Micro SD Memory Cards'}, {'info': 'Date First Available', 'value': 'April 25, 2020'}]",Gigastone  America,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2SFGDK0SQGMP8&isAmazonFulfilled=1,,,/Gigastone-2-Pack-Recording-Nintendo-Compatible/product-reviews/B0872RK6CJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1998,,,,,,,,,
1999,,,,,,,,,
2000,,,,,,,,,
2001,,,,,,,,,
2002,,,,,,,,,
2003,,,,,,,,,
2004,,,,,,,,,
2005,,,,,,,,,
2006,,,,,,,,,
2007,,,,,,,,,
2008,,,,,,,,,
2009,,,,,,,,,
2010,,,,,,,,,
2011,,,,,,,,,
2012,,,,,,,,,
2013,,,,,,,,,
